company,model,fuel_type,seller_type,transmission,owner,car_age,avg_km_per_year,km_driven_log,model_cluster,company_fuel_owner,km_carage_interact,predicted_price,actual_price
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,10,4000.0,10.596659732783579,1,Maruti_Petrol_First Owner,105.96659732783579,110974540.0,118950000
Hyundai,Xcent 1.2 Kappa,Petrol,Individual,Manual,First Owner,8,1750.0,9.546884034617925,2,Hyundai_Petrol_First Owner,76.3750722769434,159342510.0,186050000
Honda,Amaze VX i-DTEC,Diesel,Individual,Manual,First Owner,12,4166.666666666667,10.819798284210286,4,Honda_Diesel_First Owner,129.83757941052343,134617580.0,147924695
Mahindra,TUV 300 Plus,Diesel,Individual,Manual,First Owner,7,10000.0,11.156264806643742,8,Mahindra_Diesel_First Owner,78.09385364650619,179241060.0,183000000
Maruti,Alto LX,Petrol,Individual,Manual,First Owner,16,3625.0,10.968215530759236,13,Maruti_Petrol_First Owner,175.49144849214778,42479324.0,36600000
Hyundai,Verna CRDi SX,Diesel,Individual,Manual,Second Owner,17,5000.0,11.350418300109132,10,Hyundai_Diesel_Second Owner,192.95711110185525,72559430.0,67100000
Ford,Figo Diesel Titanium,Diesel,Individual,Manual,Second Owner,15,6000.0,11.407576060361786,0,Ford_Diesel_Second Owner,171.1136409054268,56440280.0,51850000
Tata,Indica V2 DLX,Diesel,Individual,Manual,Second Owner,17,4705.882352941177,11.289794413577894,10,Tata_Diesel_Second Owner,191.92650503082422,14864761.0,20435000
Maruti,SX4 ZXI AT,Petrol,Individual,Automatic,Second Owner,16,5625.0,11.407576060361786,13,Maruti_Petrol_Second Owner,182.52121696578857,78440010.0,61000000
Hyundai,Verna 1.6 VTVT,Petrol,Individual,Manual,First Owner,10,2000.0,9.90353755128617,1,Hyundai_Petrol_First Owner,99.0353755128617,150387150.0,190625000
Volkswagen,Polo Diesel Highline,Diesel,Individual,Manual,First Owner,12,3166.6666666666665,10.545367754151743,4,Volkswagen_Diesel_First Owner,126.54441304982092,127656340.0,167750000
Maruti,Swift Dzire LDi,Diesel,Individual,Manual,Multiple Owners,15,8000.0,11.695255355062795,0,Maruti_Diesel_Multiple Owners,175.42883032594193,97180170.0,65575000
Ford,Freestyle Titanium Petrol,Petrol,Individual,Manual,Second Owner,5,1000.0,8.517393171418904,6,Ford_Petrol_Second Owner,42.58696585709452,147428060.0,122000000
Tata,Sumo Gold EX,Diesel,Individual,Manual,First Owner,10,8000.0,11.289794413577894,7,Tata_Diesel_First Owner,112.89794413577894,139110450.0,132674695
Skoda,Octavia Classic 1.9,Diesel,Individual,Manual,Multiple Owners,19,7894.736842105263,11.918397239722838,3,Skoda_Diesel_Multiple Owners,226.44954755473393,65413270.0,85400000
Maruti,Alto 800 LXI,Petrol,Individual,Manual,First Owner,9,4222.222222222223,10.545367754151743,2,Maruti_Petrol_First Owner,94.90830978736568,85163040.0,91500000
Mahindra,Scorpio VLS AT,Diesel,Individual,Automatic,First Owner,15,7333.333333333333,11.608244735642321,0,Mahindra_Diesel_First Owner,174.1236710346348,169287820.0,149450000
Maruti,SX4 Vxi BSIV,Petrol,Individual,Manual,Multiple Owners,14,5714.285714285715,11.289794413577894,11,Maruti_Petrol_Multiple Owners,158.05712179009052,92227260.0,57950000
Honda,Amaze SX i-DTEC,Diesel,Individual,Manual,First Owner,9,3888.8888888888887,10.463131911491967,9,Honda_Diesel_First Owner,94.1681872034277,186195970.0,167750000
Maruti,Swift Dzire VXI,Petrol,Individual,Manual,First Owner,8,2625.0,9.952325334619427,2,Maruti_Petrol_First Owner,79.61860267695542,183173280.0,198250000
Maruti,Ciaz ZDi Plus,Diesel,Individual,Manual,Multiple Owners,10,6000.0,11.002116507732017,7,Maruti_Diesel_Multiple Owners,110.02116507732018,181200340.0,183000000
Maruti,Ignis 1.2 Alpha,Petrol,Individual,Manual,First Owner,8,2310.5,9.824714871370732,2,Maruti_Petrol_First Owner,78.59771897096586,143578020.0,189100000
Mahindra,Bolero 2011-2019 SLE,Diesel,Individual,Manual,Second Owner,13,8461.538461538461,11.608244735642321,12,Mahindra_Diesel_Second Owner,150.90718156335018,120271750.0,99125000
Tata,Nano Lx BSIV,Petrol,Individual,Manual,First Owner,13,6923.076923076923,11.407576060361786,5,Tata_Petrol_First Owner,148.2984887847032,31375658.0,18300000
Renault,KWID RXT,Petrol,Individual,Manual,First Owner,8,6250.0,10.819798284210286,2,Renault_Petrol_First Owner,86.55838627368229,89748230.0,82350000
Maruti,Wagon R LXI,Petrol,Individual,Manual,Second Owner,16,4375.0,11.156264806643742,13,Maruti_Petrol_Second Owner,178.50023690629988,43305984.0,43310000
Skoda,Rapid 1.6 MPI,Petrol,Dealer,Automatic,First Owner,9,1222.2222222222222,9.305741456739435,2,Skoda_Petrol_First Owner,83.75167311065492,179572370.0,196725000
Volkswagen,Polo Diesel Highline,Diesel,Individual,Manual,Second Owner,12,5833.333333333333,11.156264806643742,4,Volkswagen_Diesel_Second Owner,133.8751776797249,118348824.0,106750000
Mahindra,Bolero Power Plus,Diesel,Individual,Manual,First Owner,10,10000.0,11.51293546492023,7,Mahindra_Diesel_First Owner,115.1293546492023,164425040.0,147924695
Hyundai,i10 Era,Petrol,Individual,Manual,Second Owner,17,3529.4117647058824,11.002116507732017,14,Hyundai_Petrol_Second Owner,187.0359806314443,41788020.0,61000000
Mahindra,Bolero 2011-2019 ZLX,Diesel,Individual,Manual,First Owner,12,4166.666666666667,10.819798284210286,4,Mahindra_Diesel_First Owner,129.83757941052343,151267630.0,152500000
Mahindra,Xylo H4,Diesel,Individual,Manual,Second Owner,11,10909.09090909091,11.695255355062795,7,Mahindra_Diesel_Second Owner,128.64780890569074,117505120.0,146400000
Tata,Nexon 1.2 Revotron,Petrol,Individual,Manual,Second Owner,7,4000.0,10.239995502805316,6,Tata_Petrol_Second Owner,71.67996851963721,176806780.0,181475000
Tata,Indigo CS LS,Diesel,Individual,Manual,Second Owner,9,4666.666666666667,10.645448706505872,9,Tata_Diesel_Second Owner,95.80903835855285,117349640.0,118950000
Tata,Manza Aura Quadrajet,Diesel,Individual,Manual,Second Owner,14,7857.142857142857,11.608244735642321,12,Tata_Diesel_Second Owner,162.5154262989925,67666160.0,70149695
Maruti,Wagon R LXI,Petrol,Dealer,Manual,First Owner,13,5230.615384615385,11.127248278167759,5,Maruti_Petrol_First Owner,144.65422761618086,74720090.0,80825000
Ford,EcoSport 1.5 Diesel,Diesel,Dealer,Manual,Second Owner,9,12542.111111111111,11.634080586526695,9,Ford_Diesel_Second Owner,104.70672527874025,143600820.0,173850000
Chevrolet,Enjoy Petrol LS,Petrol,Individual,Manual,First Owner,11,7272.727272727273,11.289794413577894,1,Chevrolet_Petrol_First Owner,124.18773854935684,87373610.0,95160000
Honda,Jazz 1.2 SV,Petrol,Dealer,Manual,First Owner,10,3000.0,10.308985993422082,1,Honda_Petrol_First Owner,103.08985993422083,150294140.0,186050000
Honda,Amaze E i-DTEC,Diesel,Individual,Manual,First Owner,8,8750.0,11.156264806643742,8,Honda_Diesel_First Owner,89.25011845314994,167081920.0,152500000
Volkswagen,Vento Diesel Highline,Diesel,Individual,Manual,First Owner,12,14166.666666666666,12.04355959836804,4,Volkswagen_Diesel_First Owner,144.52271518041647,114333430.0,137250000
Hyundai,EON Era Plus,Petrol,Individual,Manual,First Owner,11,6363.636363636364,11.156264806643742,1,Hyundai_Petrol_First Owner,122.71891287308117,66554336.0,73200000
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,First Owner,7,8571.42857142857,11.002116507732017,8,Tata_Diesel_First Owner,77.01481555412413,159369950.0,164395000
Maruti,Swift VXI Optional,Petrol,Individual,Manual,First Owner,9,7111.111111111111,11.06665398721974,2,Maruti_Petrol_First Owner,99.59988588497765,148991100.0,137250000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,First Owner,14,3571.4285714285716,10.819798284210286,12,Hyundai_Diesel_First Owner,151.477175978944,108530430.0,106750000
Mahindra,Xylo D4 BSIV,Diesel,Individual,Manual,Multiple Owners,13,9230.76923076923,11.695255355062795,12,Mahindra_Diesel_Multiple Owners,152.03831961581633,124949784.0,106750000
Maruti,Ignis 1.3 AMT,Diesel,Individual,Automatic,First Owner,8,4625.0,10.518700218288165,8,Maruti_Diesel_First Owner,84.14960174630532,192189920.0,190625000
Mahindra,KUV 100 mFALCON,Petrol,Individual,Manual,Second Owner,8,625.0,8.517393171418904,6,Mahindra_Petrol_Second Owner,68.13914537135123,138549380.0,99125000
Mahindra,Bolero 2011-2019 Plus,Diesel,Individual,Manual,First Owner,11,6909.090909090909,11.23850177707664,7,Mahindra_Diesel_First Owner,123.62351954784305,152269920.0,167750000
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,14,2857.1428571428573,10.596659732783579,11,Maruti_Petrol_First Owner,148.3532362589701,65670268.0,82350000
Datsun,RediGO AMT 1.0,Petrol,Individual,Automatic,First Owner,7,2857.1428571428573,9.90353755128617,6,Datsun_Petrol_First Owner,69.32476285900319,123541270.0,83875000
Hyundai,Grand i10 Sportz,Petrol,Individual,Manual,First Owner,8,4375.0,10.463131911491967,2,Hyundai_Petrol_First Owner,83.70505529193574,145088500.0,137250000
Toyota,Etios Liva 1.2,Petrol,Individual,Manual,First Owner,8,6250.0,10.819798284210286,2,Toyota_Petrol_First Owner,86.55838627368229,146211940.0,178425000
Fiat,Grande Punto 1.3,Diesel,Individual,Manual,First Owner,14,4285.714285714285,11.002116507732017,12,Fiat_Diesel_First Owner,154.02963110824825,79817990.0,91500000
Renault,KWID Climber 1.0,Petrol,Individual,Manual,First Owner,8,6250.0,10.819798284210286,2,Renault_Petrol_First Owner,86.55838627368229,95812600.0,88450000
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,15,5000.0,11.225256725762893,13,Maruti_Petrol_Second Owner,168.3788508864434,50826636.0,51850000
Mahindra,Renault Logan 1.4,Petrol,Individual,Manual,First Owner,16,7500.0,11.695255355062795,13,Mahindra_Petrol_First Owner,187.12408568100471,61869930.0,41175000
Volkswagen,Polo Diesel Comfortline,Diesel,Individual,Manual,Second Owner,14,5500.0,11.251573687764477,12,Volkswagen_Diesel_Second Owner,157.52203162870268,78993730.0,97600000
Ford,Figo Aspire 1.5,Diesel,Individual,Manual,First Owner,7,11714.285714285714,11.314486721293981,8,Ford_Diesel_First Owner,79.20140704905788,154891800.0,195200000
Maruti,Alto LXi,Petrol,Individual,Manual,Second Owner,17,4117.64705882353,11.156264806643742,14,Maruti_Petrol_Second Owner,189.65650171294362,36136504.0,45750000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,Second Owner,15,5333.333333333333,11.289794413577894,0,Hyundai_Diesel_Second Owner,169.3469162036684,96057704.0,86925000
Maruti,Swift VDI,Diesel,Individual,Manual,Multiple Owners,12,10000.0,11.695255355062795,4,Maruti_Diesel_Multiple Owners,140.34306426075352,114981020.0,91500000
Maruti,Ritz VXi,Petrol,Individual,Manual,First Owner,10,5850.0,10.97679912709094,1,Maruti_Petrol_First Owner,109.7679912709094,116241720.0,106750000
Tata,Indica Vista Quadrajet,Diesel,Individual,Manual,First Owner,13,4615.384615384615,11.002116507732017,12,Tata_Diesel_First Owner,143.0275146005162,63143692.0,39650000
Toyota,Innova 2.5 G,Diesel,Individual,Manual,First Owner,18,9444.444444444445,12.04355959836804,10,Toyota_Diesel_First Owner,216.7840727706247,134649400.0,122000000
Renault,KWID 1.0 RXT,Petrol,Individual,Manual,First Owner,7,2857.1428571428573,9.90353755128617,6,Renault_Petrol_First Owner,69.32476285900319,107194410.0,120475000
Ford,Figo Diesel LXI,Diesel,Individual,Manual,First Owner,10,14000.0,11.849404844423074,7,Ford_Diesel_First Owner,118.49404844423074,122336530.0,91500000
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,9,1100.0,9.200391041122515,2,Maruti_Petrol_First Owner,82.80351937010263,107602620.0,106750000
Hyundai,Verna Transform SX,Petrol,Individual,Manual,Multiple Owners,15,6666.666666666667,11.51293546492023,13,Hyundai_Petrol_Multiple Owners,172.69403197380345,42889200.0,97600000
Ford,Endeavour 2.5L 4X2,Diesel,Individual,Manual,Second Owner,11,3636.3636363636365,10.596659732783579,7,Ford_Diesel_Second Owner,116.56325706061936,195053760.0,189100000
Hyundai,i20 2015-2017 Sportz,Petrol,Individual,Manual,First Owner,10,6000.0,11.002116507732017,1,Hyundai_Petrol_First Owner,110.02116507732018,136130080.0,146400000
Tata,New Safari DICOR,Diesel,Individual,Manual,Multiple Owners,13,6923.076923076923,11.407576060361786,12,Tata_Diesel_Multiple Owners,148.2984887847032,112435470.0,61000000
Mahindra,Xylo E4 BS,Diesel,Individual,Manual,Second Owner,12,10000.0,11.695255355062795,4,Mahindra_Diesel_Second Owner,140.34306426075352,107831130.0,137250000
Ford,Figo 1.2P Titanium,Petrol,Individual,Manual,First Owner,6,1583.3333333333333,9.15915233520675,6,Ford_Petrol_First Owner,54.954914011240504,168904460.0,161650000
Maruti,Celerio VXI MT,Petrol,Individual,Manual,First Owner,7,7142.857142857143,10.819798284210286,6,Maruti_Petrol_First Owner,75.738587989472,143923420.0,117425000
Hyundai,i10 Sportz 1.1L,Petrol,Individual,Manual,Multiple Owners,17,5882.35294117647,11.51293546492023,14,Hyundai_Petrol_Multiple Owners,195.71990290364388,42998460.0,54900000
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,First Owner,9,5555.555555555556,10.819798284210286,9,Tata_Diesel_First Owner,97.37818455789258,138307300.0,99125000
Chevrolet,Spark 1.0 LS,Petrol,Individual,Manual,First Owner,14,2500.0,10.463131911491967,11,Chevrolet_Petrol_First Owner,146.48384676088753,52187656.0,45750000
Maruti,Swift VXI Optional,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Maruti_Petrol_First Owner,79.22830041028936,170571170.0,152500000
Tata,Indica Vista Safire,Petrol,Individual,Manual,Second Owner,11,3181.818181818182,10.463131911491967,1,Tata_Petrol_Second Owner,115.09445102641163,87192030.0,64050000
Hyundai,Xcent 1.1 CRDi,Diesel,Individual,Manual,Second Owner,10,6200.0,11.034905792929415,7,Hyundai_Diesel_Second Owner,110.34905792929415,125195380.0,155549695
Mahindra,Scorpio VLS 2.2,Diesel,Individual,Manual,Multiple Owners,17,5882.35294117647,11.51293546492023,10,Mahindra_Diesel_Multiple Owners,195.71990290364388,93656744.0,122000000
Maruti,Wagon R AMT,Petrol,Individual,Automatic,First Owner,8,2500.0,9.90353755128617,2,Maruti_Petrol_First Owner,79.22830041028936,130185016.0,144875000
Tata,Tiago Wizz 1.05,Diesel,Individual,Manual,First Owner,8,15000.0,11.695255355062795,8,Tata_Diesel_First Owner,93.56204284050236,138640270.0,106750000
Mahindra,Bolero 2011-2019 SLX,Diesel,Individual,Manual,First Owner,10,5000.0,10.819798284210286,7,Mahindra_Diesel_First Owner,108.19798284210286,179141920.0,178425000
Tata,Indica Vista TDI,Diesel,Individual,Manual,First Owner,14,8571.42857142857,11.695255355062795,12,Tata_Diesel_First Owner,163.73357497087912,51810224.0,45750000
Tata,Indica V2 DLX,Diesel,Individual,Manual,Multiple Owners,19,6315.789473684211,11.695255355062795,3,Tata_Diesel_Multiple Owners,222.2098517461931,8344689.0,25925000
Hyundai,Grand i10 CRDi,Diesel,Individual,Manual,First Owner,9,2555.5555555555557,10.043292972227004,9,Hyundai_Diesel_First Owner,90.38963675004304,148759340.0,186050000
Hyundai,i10 Magna 1.1L,Petrol,Dealer,Manual,Second Owner,10,4500.0,10.714439990727769,1,Hyundai_Petrol_Second Owner,107.14439990727769,120367140.0,107055000
Ford,Fiesta Classic 1.4,Diesel,Dealer,Manual,First Owner,11,7302.0,11.293811284825649,7,Ford_Diesel_First Owner,124.23192413308215,142631090.0,99125000
Mahindra,Scorpio 2006-2009 LX,Diesel,Individual,Manual,Multiple Owners,18,8444.444444444445,11.931642378754141,10,Mahindra_Diesel_Multiple Owners,214.76956281757452,111305840.0,61000000
Tata,Zest Revotron 1.2,Petrol,Individual,Manual,First Owner,8,1875.0,9.61587214452889,2,Tata_Petrol_First Owner,76.92697715623112,133066580.0,126575000
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,11,2000.0,9.99884318585288,1,Maruti_Petrol_First Owner,109.98727504438169,104465390.0,100650000
Mahindra,Ingenio CRDe,Diesel,Individual,Manual,First Owner,8,7500.0,11.002116507732017,8,Mahindra_Diesel_First Owner,88.01693206185614,178592560.0,183000000
Mahindra,Scorpio EX,Diesel,Individual,Manual,First Owner,13,7692.307692307692,11.51293546492023,12,Mahindra_Diesel_First Owner,149.66816104396298,137170240.0,137250000
Tata,Nano STD,Petrol,Dealer,Manual,First Owner,13,1384.6153846153845,9.798182590890704,5,Tata_Petrol_First Owner,127.37637368157915,68854380.0,19520000
Renault,Triber RXT BSIV,Petrol,Individual,Manual,First Owner,6,2000.0,9.392745258631441,6,Renault_Petrol_First Owner,56.356471551788644,136037520.0,176900000
Hyundai,i20 Sportz AT,Petrol,Individual,Automatic,Second Owner,12,12500.0,11.918397239722838,5,Hyundai_Petrol_Second Owner,143.02076687667406,109891920.0,100650000
Maruti,Swift VDI BSIV,Diesel,Individual,Manual,Second Owner,15,11066.666666666666,12.019749091416921,0,Maruti_Diesel_Second Owner,180.29623637125383,86124910.0,106750000
Toyota,Etios Liva VD,Diesel,Individual,Manual,First Owner,10,17000.0,12.04355959836804,7,Toyota_Diesel_First Owner,120.4355959836804,155044780.0,118035000
Nissan,Sunny XV,Petrol,Individual,Manual,Multiple Owners,12,6666.666666666667,11.289794413577894,5,Nissan_Petrol_Multiple Owners,135.47753296293473,98841336.0,83875000
Hyundai,Getz GLS,Petrol,Individual,Manual,First Owner,20,4300.0,11.362114203075018,3,Hyundai_Petrol_First Owner,227.24228406150036,32525166.0,19825000
Hyundai,i10 Sportz,Petrol,Individual,Manual,First Owner,15,7333.333333333333,11.608244735642321,13,Hyundai_Petrol_First Owner,174.1236710346348,60919524.0,64050000
Maruti,Celerio X VXI,Petrol,Individual,Manual,First Owner,7,7142.857142857143,10.819798284210286,6,Maruti_Petrol_First Owner,75.738587989472,130287320.0,140299695
Maruti,Swift VDI BSIV,Diesel,Individual,Manual,Second Owner,11,6363.636363636364,11.156264806643742,7,Maruti_Diesel_Second Owner,122.71891287308117,144849140.0,143350000
Maruti,Ritz LXi,Petrol,Individual,Manual,Second Owner,10,8000.0,11.289794413577894,1,Maruti_Petrol_Second Owner,112.89794413577894,88773040.0,91500000
Tata,Indica GLS BS,Petrol,Individual,Manual,Second Owner,18,5555.555555555556,11.51293546492023,14,Tata_Petrol_Second Owner,207.23283836856413,24654396.0,22875000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,First Owner,14,4845.714285714285,11.124922010923182,11,Chevrolet_Petrol_First Owner,155.74890815292454,48730104.0,39650000
Hyundai,i20 Asta 1.2,Petrol,Individual,Manual,First Owner,10,3500.0,10.463131911491967,1,Hyundai_Petrol_First Owner,104.63131911491968,168790830.0,192150000
Maruti,Swift Vdi BSIII,Diesel,Individual,Manual,Multiple Owners,17,5294.117647058823,11.407576060361786,10,Maruti_Diesel_Multiple Owners,193.92879302615034,73415660.0,59475000
Hyundai,Getz GLS,Petrol,Individual,Manual,Second Owner,20,2500.0,10.819798284210286,3,Hyundai_Petrol_Second Owner,216.39596568420572,36558640.0,39650000
Maruti,Swift VXI Deca,Petrol,Individual,Manual,First Owner,9,5555.555555555556,10.819798284210286,2,Maruti_Petrol_First Owner,97.37818455789258,145175040.0,147010000
Hyundai,i20 Asta Option,Diesel,Individual,Manual,First Owner,10,8000.0,11.289794413577894,7,Hyundai_Diesel_First Owner,112.89794413577894,191496140.0,198250000
Hyundai,Xcent 1.2 CRDi,Diesel,Individual,Manual,First Owner,8,6250.0,10.819798284210286,8,Hyundai_Diesel_First Owner,86.55838627368229,163640020.0,190625000
Ford,Figo Diesel Titanium,Diesel,Individual,Manual,Multiple Owners,14,6428.571428571428,11.407576060361786,12,Ford_Diesel_Multiple Owners,159.706064845065,48688804.0,54900000
Maruti,Wagon R VXI,Petrol,Individual,Manual,Second Owner,9,8888.888888888889,11.289794413577894,2,Maruti_Petrol_Second Owner,101.60814972220105,107338200.0,100650000
Chevrolet,Sail Hatchback Petrol,Petrol,Individual,Manual,First Owner,12,2083.3333333333335,10.12667110305036,5,Chevrolet_Petrol_First Owner,121.52005323660431,73824910.0,74725000
Tata,Safari DICOR 2.2,Diesel,Individual,Manual,Second Owner,14,5714.285714285715,11.289794413577894,12,Tata_Diesel_Second Owner,158.05712179009052,109085430.0,91500000
Volkswagen,Polo Diesel Trendline,Diesel,Individual,Manual,First Owner,13,15384.615384615385,12.206077645517674,12,Volkswagen_Diesel_First Owner,158.67900939172975,91245450.0,73200000
Honda,City 1.3 EXI,Petrol,Individual,Manual,First Owner,20,6500.0,11.775297421715827,3,Honda_Petrol_First Owner,235.50594843431654,45124044.0,16775000
Hyundai,i20 2015-2017 Sportz,Diesel,Dealer,Manual,First Owner,11,6372.727272727273,11.157692338256169,7,Hyundai_Diesel_First Owner,122.73461572081786,172373970.0,147924695
Datsun,GO T BSIV,Petrol,Individual,Manual,First Owner,9,2111.1111111111113,9.852246888342531,2,Datsun_Petrol_First Owner,88.67022199508278,88864984.0,100345000
Ford,EcoSport 1.5 TDCi,Diesel,Dealer,Manual,Second Owner,12,10460.916666666666,11.740315985131762,4,Ford_Diesel_Second Owner,140.88379182158116,135536960.0,183000000
Volkswagen,Polo 1.5 TDI,Diesel,Individual,Manual,First Owner,10,8000.0,11.289794413577894,7,Volkswagen_Diesel_First Owner,112.89794413577894,162252660.0,126880000
Maruti,SX4 Vxi BSIII,Petrol,Individual,Manual,Multiple Owners,18,6666.666666666667,11.695255355062795,14,Maruti_Petrol_Multiple Owners,210.5145963911303,47177744.0,38125000
Tata,Safari DICOR 2.2,Diesel,Individual,Manual,First Owner,14,8571.42857142857,11.695255355062795,12,Tata_Diesel_First Owner,163.73357497087912,91973320.0,91500000
Ford,Fiesta 1.6 Duratec,Petrol,Individual,Manual,Multiple Owners,16,3750.0,11.002116507732017,13,Ford_Petrol_Multiple Owners,176.03386412371228,62193216.0,64050000
Maruti,Alto 800 Base,Petrol,Individual,Manual,Second Owner,10,5000.0,10.819798284210286,1,Maruti_Petrol_Second Owner,108.19798284210286,60228410.0,64050000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,8,5375.0,10.668978650219241,8,Maruti_Diesel_First Owner,85.35182920175393,189329280.0,190625000
Maruti,Swift Dzire VDI,Diesel,Dealer,Manual,Second Owner,12,6833.333333333333,11.314486721293981,4,Maruti_Diesel_Second Owner,135.77384065552778,127852110.0,143350000
Maruti,Alto LX,Petrol,Individual,Manual,First Owner,13,3076.923076923077,10.596659732783579,5,Maruti_Petrol_First Owner,137.7565765261865,71565096.0,68625000
Mahindra,Logan Diesel 1.5,Diesel,Individual,Manual,Multiple Owners,14,13571.42857142857,12.154784614286667,12,Mahindra_Diesel_Multiple Owners,170.16698460001334,77722536.0,54900000
Maruti,Alto LXi BSIII,Petrol,Individual,Manual,Second Owner,16,4375.0,11.156264806643742,13,Maruti_Petrol_Second Owner,178.50023690629988,45164896.0,45750000
Toyota,Etios 1.4 VXD,Diesel,Individual,Manual,Second Owner,8,15000.0,11.695255355062795,8,Toyota_Diesel_Second Owner,93.56204284050236,179143420.0,198250000
Maruti,Eeco 5 STR,CNG,Individual,Manual,Multiple Owners,14,0.07142857142857142,0.6931471805599453,11,Maruti_CNG_Multiple Owners,9.704060527839234,93625464.0,63745000
Maruti,Swift 1.3 VXi,Petrol,Individual,Manual,Multiple Owners,18,4444.444444444444,11.289794413577894,14,Maruti_Petrol_Multiple Owners,203.2162994444021,47021084.0,45750000
Hyundai,Verna 1.6 CRDi,Diesel,Individual,Manual,First Owner,10,11900.0,11.686887175419702,7,Hyundai_Diesel_First Owner,116.86887175419702,169715870.0,170800000
Hyundai,i10 Era 1.1,Petrol,Individual,Manual,First Owner,15,5333.333333333333,11.289794413577894,13,Hyundai_Petrol_First Owner,169.3469162036684,59345860.0,83875000
Maruti,Ritz VXi,Petrol,Individual,Manual,First Owner,13,3076.923076923077,10.596659732783579,5,Maruti_Petrol_First Owner,137.7565765261865,81260200.0,97600000
Tata,Indigo LS,Diesel,Individual,Manual,Second Owner,13,20384.615384615383,12.487488878546145,12,Tata_Diesel_Second Owner,162.3373554210999,70741720.0,28975000
Hyundai,Santro Xing GLS,Petrol,Individual,Manual,Second Owner,15,5733.333333333333,11.362114203075018,13,Hyundai_Petrol_Second Owner,170.43171304612528,58320904.0,74725000
Maruti,800 AC,Petrol,Individual,Manual,First Owner,13,3923.076923076923,10.839600519357369,5,Maruti_Petrol_First Owner,140.91480675164578,39293530.0,30500000
Hyundai,Grand i10 Sportz,Petrol,Individual,Manual,First Owner,10,4000.0,10.596659732783579,1,Hyundai_Petrol_First Owner,105.96659732783579,135093810.0,152500000
Renault,KWID RXT,Petrol,Individual,Manual,First Owner,10,1000.0,9.210440366976517,1,Renault_Petrol_First Owner,92.10440366976516,92106270.0,91500000
Tata,Indigo CS eLX,Diesel,Individual,Manual,Second Owner,11,4545.454545454545,10.819798284210286,7,Tata_Diesel_Second Owner,119.01778112631314,82459544.0,76250000
Hyundai,i10 Magna 1.1L,Petrol,Individual,Manual,Second Owner,15,3666.6666666666665,10.915106645867503,13,Hyundai_Petrol_Second Owner,163.72659968801256,64800212.0,54900000
Chevrolet,Sail Hatchback Petrol,Petrol,Individual,Manual,First Owner,12,3833.3333333333335,10.736418414365376,5,Chevrolet_Petrol_First Owner,128.83702097238452,70947050.0,70149695
Maruti,SX4 Zxi BSIII,Petrol,Individual,Manual,First Owner,15,3333.3333333333335,10.819798284210286,13,Maruti_Petrol_First Owner,162.29697426315428,77800010.0,91500000
Hyundai,Grand i10 1.2,Petrol,Individual,Manual,First Owner,6,3333.3333333333335,9.90353755128617,6,Hyundai_Petrol_First Owner,59.42122530771702,160489120.0,183000000
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,11,7272.727272727273,11.289794413577894,1,Maruti_Petrol_First Owner,124.18773854935684,93993040.0,96990000
Maruti,Swift 1.3 ZXI,Petrol,Individual,Manual,Multiple Owners,19,5789.473684210527,11.608244735642321,3,Maruti_Petrol_Multiple Owners,220.5566499772041,41860880.0,70149695
Maruti,Alto 800 LXI,Petrol,Individual,Manual,First Owner,8,6750.0,10.896757843893464,2,Maruti_Petrol_First Owner,87.17406275114772,88880840.0,94550000
Tata,Manza Aura Plus,Petrol,Individual,Manual,First Owner,15,6933.333333333333,11.552155793461898,13,Tata_Petrol_First Owner,173.28233690192846,70503100.0,45750000
Volkswagen,Polo Petrol Comfortline,Petrol,Individual,Manual,First Owner,14,7857.142857142857,11.608244735642321,11,Volkswagen_Petrol_First Owner,162.5154262989925,84332744.0,137250000
Honda,Amaze VX i-DTEC,Diesel,Individual,Manual,First Owner,12,8333.333333333334,11.51293546492023,4,Honda_Diesel_First Owner,138.15522557904274,127502220.0,135725000
Maruti,Wagon R VXI,Petrol,Individual,Manual,Second Owner,20,4000.0,11.289794413577894,3,Maruti_Petrol_Second Owner,225.79588827155789,33857596.0,45750000
Renault,KWID Climber 1.0,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Renault_Petrol_First Owner,79.22830041028936,109118824.0,100650000
Maruti,Baleno Alpha 1.3,Diesel,Individual,Manual,Second Owner,8,4375.0,10.463131911491967,8,Maruti_Diesel_Second Owner,83.70505529193574,176228750.0,198250000
Maruti,Swift Dzire ZDi,Diesel,Individual,Manual,Second Owner,15,6666.666666666667,11.51293546492023,0,Maruti_Diesel_Second Owner,172.69403197380345,95537640.0,97600000
